,0,1,2,3,4,5,7
0,5,5,5,5,5,5,10
1,4,4,5,5,5,5,9
2,5,5,5,5,5,5,10
3,5,4,4,4,5,5,10
4,5,5,5,5,5,5,10
5,5,5,5,5,5,5,10
6,5,5,5,5,5,5,10
7,5,5,5,5,5,5,10
8,5,5,5,5,5,5,10
9,5,5,5,5,5,5,10
10,4,4,4,4,4,4,9
11,5,5,5,5,5,5,10
12,5,5,5,5,5,5,9
13,5,5,5,5,5,5,9
14,5,5,5,5,5,5,10
15,5,5,5,5,5,5,10
16,5,5,5,5,5,5,10
17,5,5,5,5,5,5,10
18,5,5,5,5,5,5,10
19,4,4,4,4,4,4,8
20,4,4,4,4,4,4,8
21,5,5,5,5,5,5,10
22,5,5,5,5,5,5,10
23,5,5,5,5,5,5,10
24,5,5,5,5,5,5,9
25,4,4,4,5,4,5,9
26,4,4,4,3,3,4,7
27,5,4,5,5,5,5,0
